name,title,url
John Coltrane,The Gentle Side Of John Coltrane,https://musicbrainz.org/release/cae584e6-3e98-435f-94ce-7c9ca788b63b
John Coltrane,Like Sonny,https://musicbrainz.org/release/32ad9d9e-7a30-4d59-b54e-da97dad7bb06
John Coltrane,Live at Birdland,https://musicbrainz.org/release/ba40c4fd-d39f-4d6c-8c24-6bb28c24dfd4
John Coltrane,Live at the Village Vanguard Again!,https://musicbrainz.org/release/15e885fc-a37c-4eef-b4b2-e44500711442
John Coltrane,Live in Japan,https://musicbrainz.org/release/8f74470d-0504-483f-973d-24db67de6453
John Coltrane,Live In Seattle,https://musicbrainz.org/release/8cc94888-f0cf-4433-a6f5-0a8c1bbd860c
John Coltrane,Living Space,https://musicbrainz.org/release/3ec0ff23-08e3-48ab-92b7-e68ff60d9c72
John Coltrane,Man Made Miles,https://musicbrainz.org/release/3913e7f1-6986-45c6-8a60-2e2bd15eacc1
John Coltrane,Miles & Coltrane,https://musicbrainz.org/release/c9b31691-3d31-313e-b114-9a0a8ca19e6c
John Coltrane,New Thing At Newport,https://musicbrainz.org/release/4e0fd29d-f964-4bb7-bee9-d272b23e6c92
John Coltrane,Newport '63,https://musicbrainz.org/release/c20373dd-3767-4b62-8328-3e135d4198da
John Coltrane,Olé Coltrane,https://musicbrainz.org/release/aad5ea8e-93d0-3010-8b01-80a14a0ef393
John Coltrane,"One Down, One Up: Live at the Half Note",https://musicbrainz.org/release/4e73212d-bfdd-4cb7-9fd7-066fd38e984d
John Coltrane,Settin' the Pace,https://musicbrainz.org/release/2790082e-ca3f-40c6-9e62-05b6bd656f7b
John Coltrane,Soultrane,https://musicbrainz.org/release/e0c3968d-041d-4375-ba63-28c0505a5524
John Coltrane,Standard Coltrane,https://musicbrainz.org/release/3b9bfc68-b38c-47c2-8337-51977b224708
John Coltrane,Sun Ship,https://musicbrainz.org/release/1b05393d-e6cf-4c91-a95d-9047d7470a93
John Coltrane,The Art of John Coltrane,https://musicbrainz.org/release/764d90b5-bcbe-4f74-9485-6aad20b0cdac
John Coltrane,The Believer,https://musicbrainz.org/release/3aaa100a-8ced-4454-8a3e-6aab7e185ff4
John Coltrane,The Best of John Coltrane,https://musicbrainz.org/release/9646ee50-d2d8-4bac-bf56-1a93d6b4f91b
John Coltrane,The Bethlehem Years,https://musicbrainz.org/release/c806639b-f8db-4e52-b96f-acfcc07da536
John Coltrane,The Complete 1961 Village Vanguard Recordings,https://musicbrainz.org/release/4ed4218e-4b96-47e0-986d-391b3aa9f5f5
John Coltrane,A John Coltrane Retrospective: The Impulse! Years,https://musicbrainz.org/release/4c86092a-3dfa-4c91-84d9-513b4f659b76
John Coltrane,The Last Trane,https://musicbrainz.org/release/14017672-f68b-4377-a99b-7ed9a1f6e19e
John Coltrane,The Major Works of John Coltrane,https://musicbrainz.org/release/d0a4892d-29a9-406f-8c8d-03cbec42dd87
John Coltrane,Thelonious Monk with John Coltrane,https://musicbrainz.org/release/dbd2be34-6a00-4f1d-8010-ae910ec7dde5
John Coltrane,Live at the Five Spot Discovery!,https://musicbrainz.org/release/3e0755b6-6746-438a-873c-53e45baeaebe
John Coltrane,Traneing In,https://musicbrainz.org/release/a366bd57-44e6-30b6-8cbf-20cc5e419565
John Coltrane,Transition,https://musicbrainz.org/release/6be28f83-dcad-41d4-9e62-115f7190db55
John Coltrane,Visit to Scandinavia,https://musicbrainz.org/release/7ff57f42-bb62-4979-aaf1-9e1a065384b5
John Fahey,Return of the Repressed: The John Fahey Anthology,https://musicbrainz.org/release/ff83d695-ddf3-4a99-bfdd-2b1710163c59
John Fogerty,Blue Moon Swamp,https://musicbrainz.org/release/b37ce1bf-5900-422f-a23e-fa93cfa94521
John Fogerty,Premonition,https://musicbrainz.org/release/06234b1d-bd5a-483e-95f2-7b4c25e7dba2
John Hammond,The Best Of John Hammond,https://musicbrainz.org/release/44586617-b6d9-437d-bbc5-3355e1cf0811
John Hammond,Found True Love,https://musicbrainz.org/release/d000fd6f-883f-4f99-bbcb-74455446aecd
John Hammond,Frogs For Snakes,https://musicbrainz.org/release/01c41c91-96d6-42ae-842b-9d11157c4fdf
John Hammond,Got Love If You Want It,https://musicbrainz.org/release/228790dc-8ce4-449f-a42c-75ac5f12e31a
John Hammond,John Hammond Live,https://musicbrainz.org/release/e046559f-b69e-42d3-af37-424d9be394f3
John Hammond,Wicked Grin,https://musicbrainz.org/release/6e3d3613-086c-4de9-8bc4-e9aa2ad8b73c
John Hartford,Retrograss,https://musicbrainz.org/release/a10c3d7f-ad46-4c90-a7fc-e96b1f30fbf8
John Hiatt,Beneath This Gruff Exterior,https://musicbrainz.org/release/b7c89c38-4e68-4820-9bfc-499832b387ed
John Hiatt,Bring the Family,https://musicbrainz.org/release/4f77c160-baf5-40bb-9e16-d62d9cce1870
John Hiatt,Crossing Muddy Waters,https://musicbrainz.org/release/754b83fe-d6f8-4bdd-b0d0-9440aea808d9
John Hiatt,Hangin’ Around the Observatory,https://musicbrainz.org/release/bfb6fc30-063b-4132-845f-442c57184ec7
John Hiatt,Perfectly Good Guitar,https://musicbrainz.org/release/5bbb4214-72d9-4525-be52-90619ae016cc
John Kirkpatrick,Morris On,https://musicbrainz.org/release-group/a6949ea3-e29c-3fa3-a21a-2c87b38c4e72
John Lee Hooker,Boom Boom,https://musicbrainz.org/release/c9cec95b-ba41-4507-ab1d-92236da72662
John Lee Hooker,Chill Out,https://musicbrainz.org/release/55f2abf7-a4f7-4c53-8b6a-5ed152b7cbc8
John Lee Hooker,Don’t Look Back,https://musicbrainz.org/release/4a2735a4-0899-4a86-a9fd-8e8800299531
John Lee Hooker,Mr. Lucky,https://musicbrainz.org/release/51a517d8-4c7e-41c4-9619-f861fc22da13
John Lee Hooker,The Healer,https://musicbrainz.org/release/b3e196cb-9f35-4cdb-ac3b-ed0905a856d7
John Lennon,Plastic Ono Band,https://musicbrainz.org/release/c4144425-e510-4289-9653-22d6c85d0aa5
John Lennon,Walls and Bridges,https://musicbrainz.org/release/54c153f9-6df9-469b-af40-8358737c050e
John Lurie,Fishing with John,https://musicbrainz.org/release/83cd542a-2b13-4471-b5fc-6551fb9fd9b3
John Lurie,Greatest Hits of Marvin Pontiac,https://musicbrainz.org/release/4982f664-3584-4d86-a019-b080e1a3fdc7
John McEuen,String Wizard's Picks,https://musicbrainz.org/release/8803ba57-77e8-48d9-a8da-2a448aca9e50
John McLaughlin,Friday Night In San Francisco,https://musicbrainz.org/release/a52c0c4d-475a-3a4d-8119-7bccd3aafb12
John McLaughlin,The Guitar Trio,https://musicbrainz.org/release/e7f00093-ed11-4d77-970e-ae4351fdb41e
John McLaughlin,"Passion, Grace and Fire",https://musicbrainz.org/release/29a412d2-5252-3a6c-8aaf-3f3158e8bbf8
John McLaughlin,Qué alegría,https://musicbrainz.org/release/5b2d1ffc-c183-4222-aa97-a63d61870f30
John McLaughlin,The Promise,https://musicbrainz.org/release/53cd553c-1924-47bd-a687-636c9ff8c9c8
John McLaughlin,Trio of Doom,https://musicbrainz.org/release/23cdf4bc-d149-4b11-bc83-7167b2d59d57
John Prine,In Person & On Stage,https://musicbrainz.org/release/19709fd2-ac39-4184-973c-673e7db00472
John Prine,John Prine,https://musicbrainz.org/release/8e04e5d7-ed79-3e2e-8558-6df68bab5f6d
Johnny A,Get Inside,https://musicbrainz.org/release/384d9a6f-a980-3106-a43c-da280bb177cf
Johnny A,Sometime Tuesday Morning,https://musicbrainz.org/release/9e9f4277-5f98-4d9f-9429-caf0a9ea1fc6
Johnny Cash,American IV: The Man Comes Around,https://musicbrainz.org/release/261de123-7315-4a2f-8c40-3dad9092313e
Johnny Cash,American Recordings,https://musicbrainz.org/release/5223c055-c717-35c8-9571-4353d147e9d7
Johnny Cash,At Folsom Prison and San Quentin,https://musicbrainz.org/release/1a4fffe0-8a1a-41e9-9021-8eaf609e0221
Johnny Cash,Columbia Records 1958-1986,https://musicbrainz.org/release/e8dd3ab1-4cd9-4652-af16-a3fa5f92f742
Johnny Cash,The Dylan/Cash Sessions,https://musicbrainz.org/release/60984c42-154f-46cc-ba2e-e7503f582646
Johnny Cash,"Greatest Hits, Vol. 1",https://musicbrainz.org/release/75978af5-eb92-469e-81b8-a9b60be45d3e
Johnny Cash,Johnny Cash Sings His Best,https://musicbrainz.org/release/0376d8fa-f35d-46ca-9444-2b77746b1dee
Johnny Cash,Johnny Cash at Madison Square Garden,https://musicbrainz.org/release/bc009fea-0933-4d00-9ec9-8ae385de3641
Johnny Cash,Unearthed,https://musicbrainz.org/release/4321855e-8e8e-4786-8506-28e6d69633b9
Johnny Clegg and Savuka,"Cruel, Crazy, Beautiful World",https://musicbrainz.org/release/ff26461b-cfd9-40bf-9a55-9185c75f41f7
Johnny Clegg and Savuka,Shadow Man,https://musicbrainz.org/release/95eaa4fa-d525-3f74-a518-4d4c0a92629a
Johnny Clegg and Savuka,Third World Child,https://musicbrainz.org/release/b515895b-dcbf-43b0-8821-7ac4aa77c923
Johnny Copeland,Showdown!,https://musicbrainz.org/release/a4e3c15f-4052-49e8-9787-9b7d5d53aefc
Jonas Fjeld,"Danko, Fjeld & Andersen",https://musicbrainz.org/release/e142f726-0629-4b8a-86f9-dfc1caec134c
Jonathan Edwards,Blue Ridge,https://musicbrainz.org/release/396657da-b49e-4d6e-a5d8-4876ef4aa129
Jonathan Edwards,Jonathan Edwards,https://musicbrainz.org/release/e9489083-2071-4332-930d-3ffdbb1d4917
Joni Mitchell,Amchitka,https://musicbrainz.org/release/1e7ca3cf-099b-4deb-8a8e-871abb680eaa
Joni Mitchell,Beginning of Survival,https://musicbrainz.org/release/c3c488fb-c0c9-4e05-9d92-ecbd4b120487
Joni Mitchell,Blue,https://musicbrainz.org/release/a575174c-36c5-4ba5-8f34-1d752815fd99
Joni Mitchell,Both Sides Now,https://musicbrainz.org/release/42038990-4e2c-3c40-b74f-4930409f0edb
Joni Mitchell,Chalk Mark in a Rain Storm,https://musicbrainz.org/release/240a5bb8-5e21-358b-ad03-b2077a84eee7
Joni Mitchell,Clouds,https://musicbrainz.org/release/b26f58eb-5cc3-3cf6-a077-1fab1d70e8e6
Joni Mitchell,Court and Spark,https://musicbrainz.org/release/b26f58eb-5cc3-3cf6-a077-1fab1d70e8e6
Joni Mitchell,Dog Eat Dog,https://musicbrainz.org/release/3db38f89-bd77-41ba-bb4a-9a84841807dd
Joni Mitchell,Don Juan's Reckless Daughter,https://musicbrainz.org/release/bc7d3926-3356-3bb2-903c-7d29d694d638
Joni Mitchell,For the Roses,https://musicbrainz.org/release/a1724de5-f3fe-4c9c-88f6-afc465183f53
Joni Mitchell,Hits,https://musicbrainz.org/release/999e6a8e-374c-41ab-864b-78527f8f8166
Joni Mitchell,Ladies of the Canyon,https://musicbrainz.org/release/4cc0f84c-bbb4-384d-b0e8-c4ec68e1875b
Joni Mitchell,Miles of Aisles,https://musicbrainz.org/release/7cdd1abc-d3ff-34b7-b68d-395b421ccb4b
Joni Mitchell,Mingus,https://musicbrainz.org/release/e689e2ce-449a-3a41-8185-99e195e78f2e
Joni Mitchell,Misses,https://musicbrainz.org/release/62d8d0dc-ac50-3170-b42d-9ed2d2c6cee2
Joni Mitchell,Night Ride Home,https://musicbrainz.org/release/05a029a5-2b7d-3f20-8184-39e9927aa526
Joni Mitchell,Shadows and Light,https://musicbrainz.org/release/f2ae2376-9b10-4f03-b74a-f832b28f3d8e
Joni Mitchell,Shine,https://musicbrainz.org/release/3d3d3993-ffa7-47ba-a938-d2a4cf49a91d
Joni Mitchell,Song to a Seagull,https://musicbrainz.org/release/16e70bd8-a702-3e8a-a008-0de4b98030c1
Joni Mitchell,Taming the Tiger,https://musicbrainz.org/release/1a2ff067-a2dd-4755-ad1f-66d39675b00a
Joni Mitchell,The Hissing of Summer Lawns,https://musicbrainz.org/release/351991f2-036a-423e-b7bd-35dc6782464c
Joni Mitchell,Travelogue,https://musicbrainz.org/release/d644ca21-3371-4519-beaf-b8cb505e0e3f
Jorma Kaukonen,Barbecue King,https://musicbrainz.org/release/91369b28-e3c5-4e6b-8c2e-bc4020fc4aa3
Jorma Kaukonen,Blue Country Heart,https://musicbrainz.org/release/66087e86-47d6-494d-8ddf-19a86612bf15
Jorma Kaukonen,Magic Two,https://musicbrainz.org/release/b8f4399c-05c6-45ec-8213-126cfb4e1c31
Jorma Kaukonen,Quah,https://musicbrainz.org/release/9573da27-0a80-47cd-8427-3494efd5b6f8
Jorma Kaukonen,"Relix Bay Rock Shop, Volume 3: Part 1",https://musicbrainz.org/release/e17f6c5e-0436-4299-9791-ee509be18367
Jorma Kaukonen,Too Many Years,https://musicbrainz.org/release/80c1431a-485f-465a-85d8-ad153623c173
Joshua Bell,Short Trip Home,https://musicbrainz.org/release/58bc4ccf-8c41-49aa-b94b-819855121faa
"José Soto ""Sorderita""",Songhai 2,https://musicbrainz.org/release/f1da490b-cd4b-4ddb-929e-429a499564c8
Joy Askew,Tender City,https://musicbrainz.org/release/aa51f2f2-1bb5-4306-8e82-53ab10e522f8
João Gilberto,Eu sei que vou te amar (ao vivo),https://musicbrainz.org/release/a65d7e44-4d58-3eb3-9075-51cd98b78f93
Juan Formell,En el malecón de La Habana,https://musicbrainz.org/release/36ab81ff-9a11-47db-83c9-5b93275b3463
Judy Collins,Sings Leonard Cohen: Democracy,https://musicbrainz.org/release/1b7148fd-59de-491a-ba74-cfe1d0df8ea8
Judy Henske,Loose in the World,https://musicbrainz.org/release/06a07c86-8865-43e8-9e83-7ae0441b65e4
Judy Mowatt,Look at Love,https://musicbrainz.org/release/4c95cc7b-23ff-48db-ac25-8e9276afaa09
Judy Mowatt,Working Wonders,https://musicbrainz.org/release/df939f67-612a-4b49-a438-9a818bd472a6
Julia Fordham,Porcelain,https://musicbrainz.org/release/b9af0f53-e47b-4292-b4fd-6750888b8d3d
Julia Fordham,Swept,https://musicbrainz.org/release/37720bac-0506-4f95-a4ad-4eb0da624bfb
Juliana Hatfield,Become What You Are,https://musicbrainz.org/release/498e1991-8a25-4283-816e-01789040c05a
Julie Miller,Blue Pony,https://musicbrainz.org/release/5c2103db-5dab-469f-9697-02c9e542ad4a
Julie Miller,Broken Things,https://musicbrainz.org/release/83609a0e-d26a-4bc7-9938-3b7775c978b1
Julie Miller,Buddy & Julie Miller,https://musicbrainz.org/release/bb9f1eff-9363-42fd-9b4b-aaae51940252
Juluka,African Litany,https://musicbrainz.org/release/f5cc7ef2-cf3d-4a70-80aa-3b4e5aebcaa9
Juluka,Live: The Good Hope Concerts,https://musicbrainz.org/release/50702c57-713a-4e7a-baaa-8e4d73327c45
Juluka,Musa Ukungilandela,https://musicbrainz.org/release/8709ffd3-3f5d-44f6-bad7-3fda74c933b9
Juluka,Scatterlings,https://musicbrainz.org/release/2d8ea5ef-1247-4e71-9bd9-77c9a391054a
Juluka,Ubuhle Bemvelo,https://musicbrainz.org/release/eeab9dd6-ec67-431a-be76-786fa821d1b1
Juluka,Universal Men,https://musicbrainz.org/release/b1d4d1e7-9295-4391-a53b-1e36ac13c88e
Juluka,Work For All,https://musicbrainz.org/release/b096d90d-40e5-41ab-9041-7bb371bdc734
Junior Wells,Drinkin' TNT 'n' Smokin' Dynamite,https://musicbrainz.org/release/e24908ef-cf56-4e0e-a8d6-14001e647ca7
Junko Onishi,Live At The Village Vanguard II,https://musicbrainz.org/release/8454bf86-0d78-48d0-9b72-dda8e92ecf23
K. McCarty,Dead Dog's Eyeball,https://musicbrainz.org/release/65eb363d-40a6-4dff-93c4-234eec4a67eb
Kaki King,Everybody Loves You,https://musicbrainz.org/release/bdc3145c-b84f-4d07-a4e4-d3f52a0ee5aa
Karan Casey,The Winds Begin to Sing,https://musicbrainz.org/release/f7606328-dc46-4cbd-bb85-fa226a8ef235
Karl Denson,Chunky Pecan Pie,https://musicbrainz.org/release/e0e5f6b3-59e4-4d9f-b3a6-3ee95bf8dd22
Kasey Chambers,Barricades & Brickwalls,https://musicbrainz.org/release/4d4df1ad-482e-40d8-abee-85bbe425dceb
Kasey Chambers,Carnival,https://musicbrainz.org/release/422c79b0-9b1a-435b-b490-e5235e54093f
Kasey Chambers,The Captain,https://musicbrainz.org/release/1522382e-f2d4-3298-92f8-e4a04e2f4e3c
Kasey Chambers,Wayward Angel,https://musicbrainz.org/release/91731a50-03ca-4cf3-a434-a779734e0c47
Kate Bush,The Sensual World,https://musicbrainz.org/release/d7fe4164-109f-48d2-a35a-53f6502f3f3d
Kate Campbell,Moonpie Dreams,https://musicbrainz.org/release/2873857a-18e3-4aa0-933d-8e9a84fdd83e
Kate Campbell,Visions of Plenty,https://musicbrainz.org/release/3405d086-4c6b-44dc-b6ec-6f963ad22683
Kate Jacobs,What About Regret,https://musicbrainz.org/release/f8bb402a-234c-4fd3-8ac1-255879efdbef
Kathy Mattea,Lonesome Standard Time,https://musicbrainz.org/release/1e121095-85b1-45ca-9b32-b1878b809ccb
Kathy Mattea,Time Passes By,https://musicbrainz.org/release/0ac5302c-f924-4696-8d55-c50c20144b67
Keb' Mo',Big Wide Grin,https://musicbrainz.org/release/b006e488-d072-499b-bb72-5e6bd5c062de
Keb' Mo',Just Like You,https://musicbrainz.org/release-group/0360c55f-8b6d-3b4c-a564-9a7646240c2e
Keb' Mo',Keb Mo,https://musicbrainz.org/release/7477b3a3-e595-49f5-b2da-085358afbdfb
Keb' Mo',Slow Down,https://musicbrainz.org/release/c539abbd-b84f-462a-b86d-3bab733b7613
Kelly Joe Phelps,Roll Away the Stone,https://musicbrainz.org/release/9f392a32-e85a-47f3-a0ea-d1d8335da62f
Ken Nordine,"The Best of Word Jazz, Vol. 1",https://musicbrainz.org/release/7ec64128-e2a1-4a93-b30d-0208a56ddfbd
Ken Nordine,Devout Catlyst,https://musicbrainz.org/release/61ec928e-123d-4bcd-b658-d007cc7c7a1d
Kenny Neal,Hoodoo Moon,https://musicbrainz.org/release/73c651d4-1e58-411d-a32e-98c34f82f290
Kerri Anderson,Labyrinth,https://musicbrainz.org/release/53a6438f-7cc4-47dd-8f8a-3990e6cbdbe0
Kerry Getz,Apollo,https://musicbrainz.org/release/66a5420a-85e3-4864-af02-a4d828d0a091
Ketama,Songhai 2,https://musicbrainz.org/release/f1da490b-cd4b-4ddb-929e-429a499564c8
Kevyn Lettau,Universal Language,https://musicbrainz.org/release/e4bad0d1-ff07-4b68-a256-965006f3e9a0
King Crimson,B’BOOM: Official Bootleg – Live in Argentina,https://musicbrainz.org/release/60358613-5c21-4c60-bc55-2ba3c63a8e5d
King Crimson,Beat,https://musicbrainz.org/release/c09a72e8-2b12-44b2-91ce-b0ef65f05b9c
King Crimson,In the Court of the Crimson King,https://musicbrainz.org/release/808b2ebc-175c-3dd8-81f6-d4a5b8f79cef
King Crimson,Discipline,https://musicbrainz.org/release/e0fdf2b4-f3db-3d5e-8789-1aeba880fc1b
King Crimson,In the Wake of Poseidon,https://musicbrainz.org/release/d2f3245f-670b-358f-9695-24eea8cbfdfb
King Crimson,Ladies of the Road,https://musicbrainz.org/release/3e9a227c-4432-4f7b-b474-339cb3754377
King Crimson,Three of a Perfect Pair,https://musicbrainz.org/release/d41e6dba-361f-41e6-bfa9-1c1e5f6c04f6
King Missile,Happy Hour,https://musicbrainz.org/release/8c45c5da-aaef-4c05-89c5-b54822f219b8
King Sunny Adé,Juju Music,https://musicbrainz.org/release/b42705ad-218f-46b0-8483-fdc8917081ad
King Sunny Adé,Odù,https://musicbrainz.org/release/b73ab90d-0ce8-4801-8da3-0a331b9d9392
Kingfish,Kingfish,https://musicbrainz.org/release/ba793ccf-e648-4ad6-90f8-0d272606b5d7
Kingfish,Kingfish II,https://musicbrainz.org/release/5b895db7-1459-41da-939b-072d8bb36843
Kinky Friedman,Old Testaments & New Revelations,https://musicbrainz.org/release/d85ca1cb-2285-3421-99e6-4096de345240
Kitarō,Full Moon Story,https://musicbrainz.org/release/3dcefd74-06a3-451d-8dcb-d0ae99fac043
Kitarō,Silver Cloud,https://musicbrainz.org/release/17140502-4918-335a-9b19-c97ec75952ac
Kri McKay,Things That Show,https://musicbrainz.org/release/7bc6591a-9557-4ace-a9e1-bdca4baae570
Kris Delmhorst,Five Stories,https://musicbrainz.org/release/2fe3cba1-271a-4686-a9c4-9c53e3a9b782
Kris Kristofferson,All-Time Greatest Hits,https://musicbrainz.org/release/9258409f-92d7-4efd-bd50-84d885c40007
Kristin Hersh,Sunny Border Blue,https://musicbrainz.org/release/c1eedf21-be23-48eb-b079-61ff3c2941e5
Kristina Olsen,Live From Around the World,https://musicbrainz.org/release/e3a16d72-d579-46cf-a832-4b2f294962e4
Lady Bianca,Best Kept Secret,https://musicbrainz.org/release/5adb955f-e0af-4e85-9abd-d39fe69fc0e0
Ladysmith Black Mambazo,Ladysmith Black Mambazo,https://musicbrainz.org/release/436851f1-2e35-4666-88c8-c448ba1335e6
Ladysmith Black Mambazo,Shaka Zulu,https://musicbrainz.org/release/cbe96d3c-8ae3-34fe-81c3-7340dc39651e
Langston Hughes,Weary Blues,https://musicbrainz.org/release/81b695b6-c88c-4a74-96d2-a45352688266
Larry Carlton,Friends,https://musicbrainz.org/release/34d413e6-678b-3c6d-8205-2f82cc4e1e6f
Larry Carlton,Larry Carlton,https://musicbrainz.org/release/d7ef922e-a465-4951-9488-ef2624c02bee
Larry Carlton,Friends,https://musicbrainz.org/release/763f1a88-fb23-3d94-be12-4439a9eefc0b
Larry Coryell,The Essential Larry Coryell,https://musicbrainz.org/release/0bd4099c-4bae-4e47-b3d0-421d7acb0568
Latin Playboys,Dose,https://musicbrainz.org/release/12f2d5ef-c565-4e3e-b473-858699141dfe
Latin Playboys,Latin Playboys,https://musicbrainz.org/release/fe4d0355-674d-4e79-a37a-1b6a7c44afe8
Laughing Hands,Laughing Hands,https://musicbrainz.org/release/dc082c8f-d010-4a04-af3a-a59f776c5862
Laura Love,Helvetica Bold,https://musicbrainz.org/release/bca90eaa-cc41-405f-b53d-ee78edef7868
Laura Love,Octoroon,https://musicbrainz.org/release/9f575c47-264c-4921-abb2-49ba56a785e1
Laura Nyro,"Spread Your Wings and Fly: Live at the Fillmore East May 30, 1971",https://musicbrainz.org/release/8b85e63c-0538-4807-8c3b-565f8d87aa9b
Laura Nyro,Stoned Soul Picnic: The Best of Laura Nyro,https://musicbrainz.org/release/b293737f-ef60-43d1-ae50-b05cd443a214
Laurel Canyon Ramblers,Back on the Street Again,https://musicbrainz.org/release/4f562a56-79de-4ec8-b76c-3faaf9bc14b4
Laurie Anderson,Anthology,https://musicbrainz.org/release/8179bb9b-1a37-4fdc-908c-a7b646cd1eb9
Laurie Anderson,Big Science,https://musicbrainz.org/release/5b9e6ad2-8f80-4713-bb8b-2e1f977c4808
Laurie Anderson,Home of the Brave,https://musicbrainz.org/release/4458273b-9450-45fe-9ada-fa9e49e43b2b
Laurie Anderson,"Live at Town Hall New York City September 19-20, 2001",https://musicbrainz.org/release/fd77117d-b18d-44ae-b677-e2d4bd1b1844
Laurie Anderson,Mister Heartbreak,https://musicbrainz.org/release/42307ee3-4f7c-430a-bb10-e025d8cfa255
Laurie Anderson,Strange Angels,https://musicbrainz.org/release/367a065c-44d2-405c-8a00-2f0d97c707fe
Laurie Anderson,You’re the Guy I Want to Share My Money With,https://musicbrainz.org/release/a44d574d-3422-4863-ba53-3a52aad5f550
Lauryn Hill,MTV Unplugged 2.0,https://musicbrainz.org/release/d1334b72-0294-4ea4-98ed-147e1473fd09
League of Crafty Guitarists,Intergalactic Boogie Express: Live in Europe 1991,https://musicbrainz.org/release/eedc7af4-db61-4802-9758-f9e11516a516
League of Crafty Guitarists,Live!,https://musicbrainz.org/release/f9871a60-2d3b-45ca-a304-b5b40dc5ecbc
League of Crafty Guitarists,Show of Hands,https://musicbrainz.org/release/08afb1e1-fdeb-4bb3-9859-e943fdbccf90
League of Gentlemen,The League of Gentlemen,https://musicbrainz.org/release/f9871a60-2d3b-45ca-a304-b5b40dc5ecbc
Led Zeppelin,How the West Was Won,https://musicbrainz.org/release/df7eb1e1-a9a5-410b-ab78-36e38ae338d4
Led Zeppelin,Led Zeppelin Boxed Set,https://musicbrainz.org/release/c6ce30ec-ecfd-481c-b666-eea02373c66f
Led Zeppelin,Led Zeppelin III,https://musicbrainz.org/release/721180e3-88f0-40a1-83cc-468215819a0d
Led Zeppelin,Led Zeppelin IV,https://musicbrainz.org/release/4779d5d3-e57e-3a0b-9f2d-688ebb25e509
Lee “Scratch” Perry,"History, Mystery & Prophesy",https://musicbrainz.org/release/21f7bb22-add6-47f0-8f09-57ba1f425307
Left Wing Fascists,A Mother's Nightmare,https://musicbrainz.org/release/dd7d1deb-78c0-4f99-845d-d580454cc2a8
Leftover Salmon,Ask the Fish,https://musicbrainz.org/release/b2f58a79-088f-4b1a-8355-1bd7e8ba0175
Leftover Salmon,Bridges to Bert,https://musicbrainz.org/release/9dbf87e4-239f-4678-b18d-cf8732425490
Leftover Salmon,Euphoria,https://musicbrainz.org/release/87efb923-d665-4ac5-8f94-90d50d67cf04
Legion of Mary,"The Jerry Garcia Collection, Vol. 1: Legion of Mary",https://musicbrainz.org/release/eae0ce70-bdc7-4fac-8534-4f0cd32ef663
Leo Kottke,Leo Kottke Live,https://musicbrainz.org/release/76f61f92-5926-46bd-bce3-12cfb27ef24c
Leo Kottke,Peculiaroso,https://musicbrainz.org/release/4401db6d-6ea1-466a-81a1-4dd6af2c3b45
Leo Kottke,Standing in My Shoes,https://musicbrainz.org/release/f81b3472-1c96-4b0d-a5dd-7bcf5723cb64
Leonard Cohen,The Best of Leonard Cohen,https://musicbrainz.org/release/4aaca24f-a467-480d-ba01-51caf489d677
Leonard Cohen,Cohen Live: Leonard Cohen in Concert,https://musicbrainz.org/release/9f624632-bf08-34f9-b87b-cdd3ceefb496
Leonard Cohen,Dear Heather,https://musicbrainz.org/release/c15c2b7f-0164-439b-af47-be1c474e4446
Leonard Cohen,New Skin for the Old Ceremony,https://musicbrainz.org/release/e26274ca-69a0-491d-b742-2c999d06dbc2
Leonard Cohen,Songs From a Room,https://musicbrainz.org/release/ffce248e-e94e-40c5-b2d8-ad15069bbc52
Les Brown,The Best of the Big Bands: Sentimental Journey with Les Brown,https://musicbrainz.org/release/000845b1-57e7-4c91-a185-9b7888917984
Lester Young,Classic Tenors,https://musicbrainz.org/release/97e33a2f-e108-4f42-bb01-7f831912bde9
Levellers,Levellers,https://musicbrainz.org/release/da580b73-6614-417f-b819-a9755620195e
Levellers,Levelling the Land,https://musicbrainz.org/release/576dd322-bce3-4bda-a884-5495cdb3207a
Libby Kirkpatrick,Songs From the Ether,https://musicbrainz.org/release-group/e843e1c0-a590-308c-af74-47ee7c60e215
Linda Perry,In Flight,https://musicbrainz.org/release/32ea2b63-848d-3bcb-9579-ad3ec0071569
Linda Ronstadt,Trio I - Eponymous,https://musicbrainz.org/release/8656cd1f-0f26-4159-8f4f-50ded1a45462
Linda Ronstadt,Trio II,https://musicbrainz.org/release/fcd5649e-c971-3c22-bd61-e1718da92b24
Lindsay Cooper,Oh Moscow,https://musicbrainz.org/release/e4f20302-1951-42ab-bacd-fd3b6f4cc6f1
Lisa Germano,Excerpts From A Love Circus,https://musicbrainz.org/release/d93bd03b-116f-4c26-9f4e-188c68df9a1b
Lisa Germano,Happiness,https://musicbrainz.org/release/5171b1d2-ca3e-4c23-a578-b184f2fbab04
Lisa Germano,On the Way Down From the Moon Palace,https://musicbrainz.org/release/2eb278d1-ca26-456f-8d00-7f4855f9c9c0
Lisa Gerrard,The Mirror Pool,https://musicbrainz.org/release/d3fb7a2d-1507-32da-8fcf-3b15fa633e92
Lisa Gerrard,Whale Rider,https://musicbrainz.org/release/0b1e8307-ccd4-353a-81b4-16bada756637
Lisa Loeb,Tails,https://musicbrainz.org/release/958dd336-ed7d-4984-b70e-af795ddd4c93
